t,a,veh_id,pos_x,pos_y,v,Df,Veh(f),Trv,Tvr
92.6000,1.7156,f_0.17,-2.0365,-1.6000,3.3094,-2.1635,0,74.9000,53.5000
92.6000,2.4394,f_0.18,-11.1593,-1.6000,2.0030,6.9593,1,91.8000,55.5000
92.6000,0.8105,f_0.19,-19.5319,-1.6000,0.9190,15.3319,0,,
92.6000,0.8235,f_0.20,-27.3864,-1.6000,0.3321,23.1864,0,,
92.6000,0.2102,f_0.21,-34.9856,-1.6000,0.0708,30.7856,0,,
92.6000,0.0365,f_0.22,-42.5094,-1.6000,0.0170,38.3094,0,,
92.6000,-0.0035,f_0.23,-50.0316,-1.6000,0.0210,45.8316,0,,
92.6000,-0.0542,f_0.24,-57.5884,-1.6000,0.0579,53.3884,0,,
92.7000,2.1907,f_0.17,-1.6837,-1.6000,3.5285,-2.5163,0,74.9000,53.5000
92.7000,2.1001,f_0.18,-10.9380,-1.6000,2.2130,6.7380,1,91.8000,55.5000
92.7000,1.8085,f_0.19,-19.4219,-1.6000,1.0999,15.2219,0,,
92.7000,0.5541,f_0.20,-27.3477,-1.6000,0.3875,23.1477,0,,
92.7000,0.2366,f_0.21,-34.9761,-1.6000,0.0945,30.7761,0,,
92.7000,0.0541,f_0.22,-42.5072,-1.6000,0.0225,38.3072,0,,
92.7000,-0.0028,f_0.23,-50.0295,-1.6000,0.0207,45.8295,0,,
92.7000,-0.0426,f_0.24,-57.5831,-1.6000,0.0536,53.3831,0,,
92.8000,2.3269,f_0.17,-1.3075,-1.6000,3.7612,-2.8925,0,74.9000,53.5000
92.8000,1.2880,f_0.18,-10.7039,-1.6000,2.3418,6.5039,1,91.8000,55.5000
92.8000,1.6992,f_0.19,-19.2949,-1.6000,1.2698,15.0949,0,,
92.8000,1.0192,f_0.20,-27.2988,-1.6000,0.4894,23.0988,0,,
92.8000,0.3243,f_0.21,-34.9635,-1.6000,0.1269,30.7635,0,,
92.8000,0.0658,f_0.22,-42.5043,-1.6000,0.0290,38.3043,0,,
92.8000,0.0059,f_0.23,-50.0274,-1.6000,0.0213,45.8274,0,,
92.8000,-0.0274,f_0.24,-57.5780,-1.6000,0.0509,53.3780,0,,
92.9000,1.9867,f_0.17,-0.9115,-1.6000,3.9599,-3.2885,0,74.9000,53.5000
92.9000,1.9229,f_0.18,-10.4504,-1.6000,2.5341,6.2504,1,91.8000,55.5000
92.9000,1.1501,f_0.19,-19.1564,-1.6000,1.3848,14.9564,0,,
92.9000,0.8710,f_0.20,-27.2411,-1.6000,0.5765,23.0411,0,,
92.9000,0.3905,f_0.21,-34.9469,-1.6000,0.1660,30.7469,0,,
92.9000,0.1039,f_0.22,-42.5003,-1.6000,0.0394,38.3003,0,,
92.9000,0.0040,f_0.23,-50.0252,-1.6000,0.0217,45.8252,0,,
92.9000,-0.0244,f_0.24,-57.5731,-1.6000,0.0485,53.3731,0,,
93.0000,1.7967,f_0.17,-0.4976,-1.6000,4.1395,-3.7024,0,74.9000,53.5000
93.0000,2.4640,f_0.18,-10.1724,-1.6000,2.7805,5.9724,1,91.8000,55.5000
93.0000,2.0101,f_0.19,-18.9979,-1.6000,1.5858,14.7979,0,,
93.0000,0.9536,f_0.20,-27.1739,-1.6000,0.6719,22.9739,0,,
93.0000,0.4575,f_0.21,-34.9257,-1.6000,0.2117,30.7257,0,,
93.0000,0.1158,f_0.22,-42.4952,-1.6000,0.0510,38.2952,0,,
93.0000,0.0181,f_0.23,-50.0229,-1.6000,0.0235,45.8229,0,,
93.0000,-0.0249,f_0.24,-57.5685,-1.6000,0.0460,53.3685,0,,
93.1000,2.0318,f_0.17,-0.0633,-1.6000,4.3427,-4.1367,0,74.9000,53.5000
93.1000,1.1570,f_0.18,-9.8828,-1.6000,2.8962,5.6828,1,91.8000,55.5000
93.1000,1.1977,f_0.19,-18.8273,-1.6000,1.7056,14.6273,0,,
93.1000,1.5191,f_0.20,-27.0915,-1.6000,0.8238,22.8915,0,,
93.1000,0.4898,f_0.21,-34.8996,-1.6000,0.2607,30.6996,0,,
93.1000,0.1513,f_0.22,-42.4886,-1.6000,0.0661,38.2886,0,,
93.1000,0.0272,f_0.23,-50.0203,-1.6000,0.0263,45.8203,0,,
93.1000,-0.0136,f_0.24,-57.5641,-1.6000,0.0446,53.3641,0,,
93.2000,2.1232,f_0.17,0.3922,-1.6000,4.5550,-4.5922,0,74.9000,53.5000
93.2000,1.5733,f_0.18,-9.5774,-1.6000,3.0535,5.3774,1,91.8000,55.5000
93.2000,1.5564,f_0.19,-18.6412,-1.6000,1.8612,14.4412,0,,
93.2000,0.8413,f_0.20,-27.0007,-1.6000,0.9079,22.8007,0,,
93.2000,0.7200,f_0.21,-34.8663,-1.6000,0.3327,30.6663,0,,
93.2000,0.2147,f_0.22,-42.4799,-1.6000,0.0876,38.2799,0,,
93.2000,0.0357,f_0.23,-50.0173,-1.6000,0.0298,45.8173,0,,
93.2000,-0.0314,f_0.24,-57.5599,-1.6000,0.0415,53.3599,0,,
93.3000,2.5450,f_0.17,0.8731,-1.6000,4.8095,-5.0731,0,74.9000,53.5000
93.3000,2.0416,f_0.18,-9.2517,-1.6000,3.2577,5.0517,1,91.8000,55.5000
93.3000,1.2019,f_0.19,-18.4430,-1.6000,1.9814,14.2430,0,,
93.3000,1.3877,f_0.20,-26.8961,-1.6000,1.0467,22.6961,0,,
93.3000,0.7688,f_0.21,-34.8254,-1.6000,0.4096,30.6254,0,,
93.3000,0.2182,f_0.22,-42.4689,-1.6000,0.1094,38.2689,0,,
93.3000,0.0538,f_0.23,-50.0138,-1.6000,0.0352,45.8138,0,,
93.3000,-0.0049,f_0.24,-57.5558,-1.6000,0.0410,53.3558,0,,
93.4000,1.5234,f_0.17,1.3693,-1.6000,4.9619,-5.5693,0,74.9000,53.5000
93.4000,1.8659,f_0.18,-8.9072,-1.6000,3.4443,4.7072,1,91.8000,55.5000
93.4000,2.5498,f_0.19,-18.2194,-1.6000,2.2364,14.0194,0,,
93.4000,0.9454,f_0.20,-26.7820,-1.6000,1.1412,22.5820,0,,
93.4000,0.6795,f_0.21,-34.7776,-1.6000,0.4776,30.5776,0,,
93.4000,0.2801,f_0.22,-42.4552,-1.6000,0.1375,38.2552,0,,
93.4000,0.0831,f_0.23,-50.0094,-1.6000,0.0435,45.8094,0,,
93.4000,-0.0097,f_0.24,-57.5518,-1.6000,0.0400,53.3518,0,,
93.5000,1.9909,f_0.17,1.8854,-1.6000,5.1610,-6.0854,0,74.9000,53.5000
93.5000,1.3558,f_0.18,-8.5492,-1.6000,3.5799,4.3492,1,91.8000,55.5000
93.5000,0.8552,f_0.19,-17.9872,-1.6000,2.3219,13.7872,0,,
93.5000,2.1999,f_0.20,-26.6458,-1.6000,1.3612,22.4458,0,,
93.5000,0.9715,f_0.21,-34.7202,-1.6000,0.5747,30.5202,0,,
93.5000,0.4054,f_0.22,-42.4374,-1.6000,0.1780,38.2374,0,,
93.5000,0.0813,f_0.23,-50.0042,-1.6000,0.0516,45.8042,0,,
93.5000,-0.0049,f_0.24,-57.5479,-1.6000,0.0395,53.3479,0,,
93.6000,1.6593,f_0.17,2.4181,-1.6000,5.3269,-6.6181,0,74.9000,53.5000
93.6000,1.7987,f_0.18,-8.1733,-1.6000,3.7597,3.9733,1,91.8000,55.5000
93.6000,2.2660,f_0.19,-17.7323,-1.6000,2.5485,13.5323,0,,
93.6000,0.5616,f_0.20,-26.5041,-1.6000,1.4174,22.3041,0,,
93.6000,1.0148,f_0.21,-34.6525,-1.6000,0.6762,30.4525,0,,
93.6000,0.4274,f_0.22,-42.4153,-1.6000,0.2207,38.2153,0,,
93.6000,0.1287,f_0.23,-49.9978,-1.6000,0.0645,45.7978,0,,
93.6000,0.0222,f_0.24,-57.5437,-1.6000,0.0417,53.3437,0,,
93.7000,2.2966,f_0.17,2.9738,-1.6000,5.5565,-7.1738,0,74.9000,53.5000
93.7000,1.9602,f_0.18,-7.7777,-1.6000,3.9557,3.5777,1,91.8000,55.5000
93.7000,1.4034,f_0.19,-17.4635,-1.6000,2.6889,13.2635,0,,
93.7000,2.2366,f_0.20,-26.3400,-1.6000,1.6410,22.1400,0,,
93.7000,0.8845,f_0.21,-34.5761,-1.6000,0.7646,30.3761,0,,
93.7000,0.5947,f_0.22,-42.3873,-1.6000,0.2802,38.1873,0,,
93.7000,0.1355,f_0.23,-49.9900,-1.6000,0.0781,45.7900,0,,
93.7000,0.0126,f_0.24,-57.5394,-1.6000,0.0430,53.3394,0,,
93.8000,2.1116,f_0.17,3.5505,-1.6000,5.7677,-7.7505,0,74.9000,53.5000
93.8000,2.2071,f_0.18,-7.3600,-1.6000,4.1765,3.1600,1,91.8000,55.5000
93.8000,1.9066,f_0.19,-17.1755,-1.6000,2.8795,12.9755,0,,
93.8000,1.0134,f_0.20,-26.1658,-1.6000,1.7424,21.9658,0,,
93.8000,1.3347,f_0.21,-34.4863,-1.6000,0.8981,30.2863,0,,
93.8000,0.4516,f_0.22,-42.3547,-1.6000,0.3254,38.1547,0,,
93.8000,0.1955,f_0.23,-49.9802,-1.6000,0.0976,45.7802,0,,
93.8000,0.0394,f_0.24,-57.5347,-1.6000,0.0469,53.3347,0,,
93.9000,1.9582,f_0.17,4.1469,-1.6000,5.9635,-8.3469,0,74.9000,53.5000
93.9000,1.5506,f_0.18,-6.9269,-1.6000,4.3315,2.7269,1,91.8000,55.5000
93.9000,1.2458,f_0.19,-16.8751,-1.6000,3.0041,12.6751,0,,
93.9000,1.1080,f_0.20,-25.9804,-1.6000,1.8532,21.7804,0,,
93.9000,0.6430,f_0.21,-34.3900,-1.6000,0.9624,30.1900,0,,
93.9000,0.8109,f_0.22,-42.3141,-1.6000,0.4065,38.1141,0,,
93.9000,0.2460,f_0.23,-49.9680,-1.6000,0.1222,45.7680,0,,
93.9000,0.0414,f_0.24,-57.5296,-1.6000,0.0511,53.3296,0,,
94.0000,1.7573,f_0.17,4.7608,-1.6000,6.1393,-8.9608,0,74.9000,53.5000
94.0000,2.1694,f_0.18,-6.4721,-1.6000,4.5485,2.2721,1,91.8000,55.5000
94.0000,1.6031,f_0.19,-16.5587,-1.6000,3.1644,12.3587,0,,
94.0000,1.9870,f_0.20,-25.7753,-1.6000,2.0519,21.5753,0,,
94.0000,0.9659,f_0.21,-34.2841,-1.6000,1.0590,30.0841,0,,
94.0000,0.5904,f_0.22,-42.2675,-1.6000,0.4655,38.0675,0,,
94.0000,0.2485,f_0.23,-49.9533,-1.6000,0.1470,45.7533,0,,
94.0000,0.0696,f_0.24,-57.5238,-1.6000,0.0580,53.3238,0,,
94.1000,1.9992,f_0.17,5.3947,-1.6000,6.3392,-9.5947,0,74.9000,53.5000
94.1000,2.2476,f_0.18,-5.9947,-1.6000,4.7732,1.7947,1,91.8000,55.5000
94.1000,2.5327,f_0.19,-16.2169,-1.6000,3.4177,12.0169,0,,
94.1000,1.4278,f_0.20,-25.5558,-1.6000,2.1946,21.3558,0,,
94.1000,1.9345,f_0.21,-34.1589,-1.6000,1.2524,29.9589,0,,
94.1000,0.5968,f_0.22,-42.2150,-1.6000,0.5252,38.0150,0,,
94.1000,0.3635,f_0.23,-49.9350,-1.6000,0.1834,45.7350,0,,
94.1000,0.1124,f_0.24,-57.5169,-1.6000,0.0693,53.3169,0,,
94.2000,1.4065,f_0.17,6.0427,-1.6000,6.4798,-10.2427,0,74.9000,53.5000
94.2000,2.4609,f_0.18,-5.4928,-1.6000,5.0193,1.2928,1,91.8000,55.5000
94.2000,2.0080,f_0.19,-15.8550,-1.6000,3.6185,11.6550,0,,
94.2000,1.1927,f_0.20,-25.3244,-1.6000,2.3139,21.1244,0,,
94.2000,0.9628,f_0.21,-34.0240,-1.6000,1.3487,29.8240,0,,
94.2000,1.1852,f_0.22,-42.1506,-1.6000,0.6437,37.9506,0,,
94.2000,0.3554,f_0.23,-49.9131,-1.6000,0.2189,45.7131,0,,
94.2000,0.0808,f_0.24,-57.5091,-1.6000,0.0774,53.3091,0,,
94.3000,1.8231,f_0.17,6.7089,-1.6000,6.6622,-10.9089,0,74.9000,53.5000
94.3000,1.5602,f_0.18,-4.9753,-1.6000,5.1753,0.7753,1,91.8000,55.5000
94.3000,1.4686,f_0.19,-15.4785,-1.6000,3.7653,11.2785,0,,
94.3000,2.5215,f_0.20,-25.0678,-1.6000,2.5661,20.8678,0,,
94.3000,0.9982,f_0.21,-33.8792,-1.6000,1.4485,29.6792,0,,
94.3000,0.8116,f_0.22,-42.0782,-1.6000,0.7249,37.8782,0,,
94.3000,0.6042,f_0.23,-49.8851,-1.6000,0.2794,45.6851,0,,
94.3000,0.1387,f_0.24,-57.5000,-1.6000,0.0912,53.3000,0,,
94.4000,2.5924,f_0.17,7.4011,-1.6000,6.9214,-11.6011,0,74.9000,53.5000
94.4000,1.5080,f_0.18,-4.4427,-1.6000,5.3261,0.2427,1,91.8000,55.5000
94.4000,2.3201,f_0.19,-15.0788,-1.6000,3.9974,10.8788,0,,
94.4000,0.9647,f_0.20,-24.8015,-1.6000,2.6625,20.6015,0,,
94.4000,1.7217,f_0.21,-33.7171,-1.6000,1.6207,29.5171,0,,
94.4000,0.9475,f_0.22,-41.9962,-1.6000,0.8196,37.7962,0,,
94.4000,0.5288,f_0.23,-49.8519,-1.6000,0.3322,45.6519,0,,
94.4000,0.2078,f_0.24,-57.4888,-1.6000,0.1120,53.2888,0,,
94.5000,1.3529,f_0.17,8.1067,-1.6000,7.0567,-12.3067,0,74.9000,53.5000
94.5000,1.4373,f_0.18,-3.8957,-1.6000,5.4699,-0.3043,0,91.8000,55.5000
94.5000,2.0866,f_0.19,-14.6582,-1.6000,4.2060,10.4582,1,94.5000,58.0000
94.5000,1.5304,f_0.20,-24.5200,-1.6000,2.8156,20.3200,0,,
94.5000,1.6218,f_0.21,-33.5388,-1.6000,1.7829,29.3388,0,,
94.5000,1.0169,f_0.22,-41.9041,-1.6000,0.9213,37.7041,0,,
94.5000,0.5432,f_0.23,-49.8132,-1.6000,0.3866,45.6132,0,,
94.5000,0.1729,f_0.24,-57.4759,-1.6000,0.1293,53.2759,0,,
94.6000,2.5642,f_0.17,8.8381,-1.6000,7.3131,-13.0381,0,74.9000,53.5000
94.6000,1.9998,f_0.18,-3.3287,-1.6000,5.6698,-0.8713,0,91.8000,55.5000
94.6000,1.3842,f_0.19,-14.2237,-1.6000,4.3444,10.0237,1,94.5000,58.0000
94.6000,2.1401,f_0.20,-24.2170,-1.6000,3.0296,20.0170,0,,
94.6000,0.9382,f_0.21,-33.3511,-1.6000,1.8767,29.1511,0,,
94.6000,0.9443,f_0.22,-41.8025,-1.6000,1.0157,37.6025,0,,
94.6000,0.6581,f_0.23,-49.7680,-1.6000,0.4524,45.5680,0,,
94.6000,0.2678,f_0.24,-57.4603,-1.6000,0.1561,53.2603,0,,
94.7000,2.3483,f_0.17,9.5928,-1.6000,7.5479,-13.7928,0,74.9000,53.5000
94.7000,2.1070,f_0.18,-2.7406,-1.6000,5.8805,-1.4594,0,91.8000,55.5000
94.7000,1.4074,f_0.19,-13.7752,-1.6000,4.4852,9.5752,1,94.5000,58.0000
94.7000,2.3322,f_0.20,-23.8907,-1.6000,3.2628,19.6907,0,,
94.7000,1.6577,f_0.21,-33.1469,-1.6000,2.0425,28.9469,0,,
94.7000,1.2777,f_0.22,-41.6882,-1.6000,1.1435,37.4882,0,,
94.7000,0.6841,f_0.23,-49.7159,-1.6000,0.5208,45.5159,0,,
94.7000,0.2944,f_0.24,-57.4417,-1.6000,0.1855,53.2417,0,,
94.8000,1.8095,f_0.17,10.3657,-1.6000,7.7289,-14.5657,0,74.9000,53.5000
94.8000,2.4967,f_0.18,-2.1276,-1.6000,6.1302,-2.0724,0,91.8000,55.5000
94.8000,1.7891,f_0.19,-13.3088,-1.6000,4.6641,9.1088,1,94.5000,58.0000
94.8000,0.7378,f_0.20,-23.5571,-1.6000,3.3366,19.3571,0,,
94.8000,2.5983,f_0.21,-32.9166,-1.6000,2.3023,28.7166,0,,
94.8000,1.0033,f_0.22,-41.5638,-1.6000,1.2438,37.3638,0,,
94.8000,0.6402,f_0.23,-49.6575,-1.6000,0.5848,45.4575,0,,
94.8000,0.4514,f_0.24,-57.4187,-1.6000,0.2307,53.2187,0,,
94.9000,1.8596,f_0.17,11.1572,-1.6000,7.9148,-15.3572,0,74.9000,53.5000
94.9000,1.3372,f_0.18,-1.5012,-1.6000,6.2639,-2.6988,0,91.8000,55.5000
94.9000,1.5721,f_0.19,-12.8267,-1.6000,4.8213,8.6267,1,94.5000,58.0000
94.9000,2.1383,f_0.20,-23.2020,-1.6000,3.5504,19.0020,0,,
94.9000,0.6862,f_0.21,-32.6795,-1.6000,2.3709,28.4795,0,,
94.9000,1.5702,f_0.22,-41.4237,-1.6000,1.4008,37.2237,0,,
94.9000,0.6988,f_0.23,-49.5920,-1.6000,0.6547,45.3920,0,,
94.9000,0.3230,f_0.24,-57.3924,-1.6000,0.2630,53.1924,0,,
95.0000,1.3596,f_0.17,11.9623,-1.6000,8.0508,-16.1623,0,74.9000,53.5000
95.0000,2.1458,f_0.18,-0.8534,-1.6000,6.4785,-3.3466,0,91.8000,55.5000
95.0000,1.8546,f_0.19,-12.3260,-1.6000,5.0068,8.1260,1,94.5000,58.0000
95.0000,1.8568,f_0.20,-22.8284,-1.6000,3.7361,18.6284,0,,
95.0000,1.9955,f_0.21,-32.4225,-1.6000,2.5705,28.2225,0,,
95.0000,1.0364,f_0.22,-41.2732,-1.6000,1.5045,37.0732,0,,
95.0000,1.1236,f_0.23,-49.5153,-1.6000,0.7671,45.3153,0,,
95.0000,0.4870,f_0.24,-57.3612,-1.6000,0.3117,53.1612,0,,
95.1000,2.0551,f_0.17,12.7879,-1.6000,8.2563,-16.9879,0,74.9000,53.5000
95.1000,2.1819,f_0.18,-0.1837,-1.6000,6.6967,-4.0163,0,91.8000,55.5000
95.1000,2.4328,f_0.19,-11.8010,-1.6000,5.2501,7.6010,1,94.5000,58.0000
95.1000,1.4596,f_0.20,-22.4402,-1.6000,3.8821,18.2402,0,,
95.1000,0.7213,f_0.21,-32.1582,-1.6000,2.6426,27.9582,0,,
95.1000,2.0418,f_0.22,-41.1024,-1.6000,1.7087,36.9024,0,,
95.1000,0.8826,f_0.23,-49.4297,-1.6000,0.8553,45.2297,0,,
95.1000,0.6443,f_0.24,-57.3236,-1.6000,0.3761,53.1236,0,,
95.2000,2.1232,f_0.17,13.6348,-1.6000,8.4686,-17.8348,0,74.9000,53.5000
95.2000,1.6612,f_0.18,0.5026,-1.6000,6.8628,-4.7026,0,91.8000,55.5000
95.2000,2.2242,f_0.19,-11.2537,-1.6000,5.4725,7.0537,1,94.5000,58.0000
95.2000,1.8398,f_0.20,-22.0336,-1.6000,4.0660,17.8336,0,,
95.2000,2.3887,f_0.21,-31.8701,-1.6000,2.8815,27.6701,0,,
95.2000,0.4570,f_0.22,-40.9269,-1.6000,1.7544,36.7269,0,,
95.2000,1.4617,f_0.23,-49.3296,-1.6000,1.0015,45.1296,0,,
95.2000,0.5238,f_0.24,-57.2807,-1.6000,0.4285,53.0807,0,,
95.3000,1.8759,f_0.17,14.5004,-1.6000,8.6562,-18.7004,0,74.9000,53.5000
95.3000,2.3476,f_0.18,1.2124,-1.6000,7.0976,-5.4124,0,91.8000,55.5000
95.3000,1.3799,f_0.19,-10.6927,-1.6000,5.6105,6.4927,1,94.5000,58.0000
95.3000,2.1811,f_0.20,-21.6052,-1.6000,4.2842,17.4052,0,,
95.3000,1.2946,f_0.21,-31.5690,-1.6000,3.0110,27.3690,0,,
95.3000,1.5958,f_0.22,-40.7355,-1.6000,1.9139,36.5355,0,,
95.3000,0.7583,f_0.23,-49.2219,-1.6000,1.0773,45.0219,0,,
95.3000,0.5973,f_0.24,-57.2319,-1.6000,0.4882,53.0319,0,,
95.4000,1.8615,f_0.17,15.3847,-1.6000,8.8424,-19.5847,0,74.9000,53.5000
95.4000,1.6783,f_0.18,1.9389,-1.6000,7.2654,-6.1389,0,91.8000,55.5000
95.4000,1.3854,f_0.19,-10.1178,-1.6000,5.7490,5.9178,1,94.5000,58.0000
95.4000,1.6829,f_0.20,-21.1600,-1.6000,4.4524,16.9600,0,,
95.4000,2.3347,f_0.21,-31.2446,-1.6000,3.2444,27.0446,0,,
95.4000,1.4159,f_0.22,-40.5300,-1.6000,2.0555,36.3300,0,,
95.4000,1.0857,f_0.23,-49.1033,-1.6000,1.1859,44.9033,0,,
95.4000,0.6074,f_0.24,-57.1770,-1.6000,0.5490,52.9770,0,,
95.5000,1.3879,f_0.17,16.2828,-1.6000,8.9812,-20.4828,0,74.9000,53.5000
95.5000,1.3402,f_0.18,2.6788,-1.6000,7.3994,-6.8788,0,91.8000,55.5000
95.5000,1.5473,f_0.19,-9.5274,-1.6000,5.9037,5.3274,1,94.5000,58.0000
95.5000,1.8029,f_0.20,-20.6967,-1.6000,4.6327,16.4967,0,,
95.5000,0.6697,f_0.21,-30.9134,-1.6000,3.3114,26.7134,0,,
95.5000,1.4849,f_0.22,-40.3096,-1.6000,2.2040,36.1096,0,,
95.5000,0.8024,f_0.23,-48.9767,-1.6000,1.2661,44.7767,0,,
95.5000,0.9039,f_0.24,-57.1131,-1.6000,0.6393,52.9131,0,,
95.6000,2.2080,f_0.17,17.2030,-1.6000,9.2020,-21.4030,0,74.9000,53.5000
95.6000,1.5595,f_0.18,3.4344,-1.6000,7.5554,-7.6344,0,91.8000,55.5000
95.6000,1.5738,f_0.19,-8.9213,-1.6000,6.0611,4.7213,1,94.5000,58.0000
95.6000,1.6483,f_0.20,-20.2169,-1.6000,4.7976,16.0169,0,,
95.6000,1.4589,f_0.21,-30.5677,-1.6000,3.4573,26.3677,0,,
95.6000,1.6726,f_0.22,-40.0725,-1.6000,2.3713,35.8725,0,,
95.6000,1.1817,f_0.23,-48.8382,-1.6000,1.3843,44.6382,0,,
95.6000,0.8490,f_0.24,-57.0407,-1.6000,0.7242,52.8407,0,,
95.7000,2.5747,f_0.17,18.1489,-1.6000,9.4594,-22.3489,0,74.9000,53.5000
95.7000,1.8646,f_0.18,4.2086,-1.6000,7.7418,-8.4086,0,91.8000,55.5000
95.7000,1.9872,f_0.19,-8.2953,-1.6000,6.2598,4.0953,1,94.5000,58.0000
95.7000,1.5319,f_0.20,-19.7219,-1.6000,4.9508,15.5219,0,,
95.7000,1.7000,f_0.21,-30.2050,-1.6000,3.6273,26.0050,0,,
95.7000,1.3329,f_0.22,-39.8220,-1.6000,2.5046,35.6220,0,,
95.7000,1.1971,f_0.23,-48.6878,-1.6000,1.5040,44.4878,0,,
95.7000,0.6799,f_0.24,-56.9614,-1.6000,0.7922,52.7614,0,,
95.8000,2.5155,f_0.17,19.1200,-1.6000,9.7110,-23.3200,0,74.9000,53.5000
95.8000,2.5542,f_0.18,5.0083,-1.6000,7.9973,-9.2083,0,91.8000,55.5000
95.8000,1.5929,f_0.19,-7.6534,-1.6000,6.4191,3.4534,1,94.5000,58.0000
95.8000,1.9771,f_0.20,-19.2070,-1.6000,5.1485,15.0070,0,,
95.8000,1.7631,f_0.21,-29.8246,-1.6000,3.8036,25.6246,0,,
95.8000,2.0945,f_0.22,-39.5506,-1.6000,2.7140,35.3506,0,,
95.8000,1.6296,f_0.23,-48.5211,-1.6000,1.6670,44.3211,0,,
95.8000,0.8675,f_0.24,-56.8735,-1.6000,0.8790,52.6735,0,,
95.9000,1.5904,f_0.17,20.1070,-1.6000,9.8700,-24.3070,0,74.9000,53.5000
95.9000,2.5302,f_0.18,5.8333,-1.6000,8.2503,-10.0333,0,91.8000,55.5000
95.9000,2.3243,f_0.19,-6.9882,-1.6000,6.6516,2.7882,1,94.5000,58.0000
95.9000,0.9780,f_0.20,-18.6824,-1.6000,5.2463,14.4824,0,,
95.9000,1.7581,f_0.21,-29.4267,-1.6000,3.9794,25.2267,0,,
95.9000,0.4839,f_0.22,-39.2744,-1.6000,2.7624,35.0744,0,,
95.9000,1.3017,f_0.23,-48.3414,-1.6000,1.7971,44.1414,0,,
95.9000,0.9302,f_0.24,-56.7763,-1.6000,0.9720,52.5763,0,,
96.0000,2.5271,f_0.17,21.1193,-1.6000,10.1227,-25.3193,0,74.9000,53.5000
96.0000,1.9203,f_0.18,6.6775,-1.6000,8.4423,-10.8775,0,91.8000,55.5000
96.0000,1.3364,f_0.19,-6.3097,-1.6000,6.7852,2.1097,1,94.5000,58.0000
96.0000,1.9794,f_0.20,-18.1380,-1.6000,5.4442,13.9380,0,,
96.0000,2.3349,f_0.21,-29.0054,-1.6000,4.2129,24.8054,0,,
96.0000,2.5455,f_0.22,-38.9727,-1.6000,3.0169,34.7727,0,,
96.0000,0.9268,f_0.23,-48.1524,-1.6000,1.8898,43.9524,0,,
96.0000,1.2322,f_0.24,-56.6668,-1.6000,1.0952,52.4668,0,,
96.1000,2.0254,f_0.17,22.1518,-1.6000,10.3253,-26.3518,0,74.9000,53.5000
96.1000,2.2913,f_0.18,7.5447,-1.6000,8.6714,-11.7447,0,91.8000,55.5000
96.1000,1.6948,f_0.19,-5.6143,-1.6000,6.9547,1.4143,1,94.5000,58.0000
96.1000,1.9402,f_0.20,-17.5741,-1.6000,5.6382,13.3741,0,,
96.1000,1.4420,f_0.21,-28.5697,-1.6000,4.3571,24.3697,0,,
96.1000,1.1887,f_0.22,-38.6591,-1.6000,3.1358,34.4591,0,,
96.1000,1.5333,f_0.23,-47.9481,-1.6000,2.0431,43.7481,0,,
96.1000,0.9161,f_0.24,-56.5481,-1.6000,1.1868,52.3481,0,,
96.2000,1.6698,f_0.17,23.2010,-1.6000,10.4922,-27.4010,0,74.9000,53.5000
96.2000,1.4026,f_0.18,8.4259,-1.6000,8.8117,-12.6259,0,91.8000,55.5000
96.2000,2.0516,f_0.19,-4.8983,-1.6000,7.1599,0.6983,1,94.5000,58.0000
96.2000,1.7328,f_0.20,-16.9930,-1.6000,5.8115,12.7930,0,,
96.2000,1.9870,f_0.21,-28.1141,-1.6000,4.5558,23.9141,0,,
96.2000,1.5951,f_0.22,-38.3296,-1.6000,3.2953,34.1296,0,,
96.2000,1.9081,f_0.23,-47.7247,-1.6000,2.2340,43.5247,0,,
96.2000,0.9415,f_0.24,-56.4200,-1.6000,1.2810,52.2200,0,,
96.3000,2.5628,f_0.17,24.2759,-1.6000,10.7485,-28.4759,0,74.9000,53.5000
96.3000,1.6878,f_0.18,9.3239,-1.6000,8.9805,-13.5239,0,91.8000,55.5000
96.3000,1.9317,f_0.19,-4.1630,-1.6000,7.3530,-0.0370,0,94.5000,58.0000
96.3000,1.4000,f_0.20,-16.3978,-1.6000,5.9515,12.1978,1,96.3000,60.2000
96.3000,1.4697,f_0.21,-27.6438,-1.6000,4.7028,23.4438,0,,
96.3000,2.3576,f_0.22,-37.9764,-1.6000,3.5311,33.7764,0,,
96.3000,1.4315,f_0.23,-47.4870,-1.6000,2.3771,43.2870,0,,
96.3000,1.1717,f_0.24,-56.2802,-1.6000,1.3981,52.0802,0,,
96.4000,1.3453,f_0.17,25.3642,-1.6000,10.8830,-29.5642,0,74.9000,53.5000
96.4000,2.4957,f_0.18,10.2469,-1.6000,9.2301,-14.4469,0,91.8000,55.5000
96.4000,1.8940,f_0.19,-3.4087,-1.6000,7.5424,-0.7913,0,94.5000,58.0000
96.4000,2.3807,f_0.20,-15.7789,-1.6000,6.1896,11.5789,1,96.3000,60.2000
96.4000,1.9966,f_0.21,-27.1536,-1.6000,4.9024,22.9536,0,,
96.4000,0.8951,f_0.22,-37.6144,-1.6000,3.6206,33.4144,0,,
96.4000,2.1627,f_0.23,-47.2277,-1.6000,2.5934,43.0277,0,,
96.4000,1.7218,f_0.24,-56.1232,-1.6000,1.5703,51.9232,0,,
